ID,LUCODES_IDENTIFIER,CODE_TYPE,CODE_NAME,ABBREVIATION,DESCRIPTION,SORT_ORDER,R_SEG,CY
1662,9431408,IRWIN_RESOURCE_TYPE,Hazmat Technical Specialist,,Hazmat Technical Specialist,,,2020
1663,9431409,IRWIN_RESOURCE_TYPE,"Heavy Equipment Boss, Single Resource",,"Heavy Equipment Boss, Single Resource",,,2020
1664,9431410,IRWIN_RESOURCE_TYPE,Heavy Equipment Operator,,Heavy Equipment Operator,,,2020
1665,9431411,IRWIN_RESOURCE_TYPE,Helibase Manager,,Helibase Manager,,,2020
1666,9431412,IRWIN_RESOURCE_TYPE,"Helicopter Boss, Single Resource",,"Helicopter Boss, Single Resource",,,2020
1667,9431413,IRWIN_RESOURCE_TYPE,Helicopter Cargo Letdown Check,,Helicopter Cargo Letdown Check,,,2020
1668,9431414,IRWIN_RESOURCE_TYPE,Helicopter Cargo Letdown Spotter,,Helicopter Cargo Letdown Spotter,,,2020
1669,9431415,IRWIN_RESOURCE_TYPE,Helicopter Coordinator,,Helicopter Coordinator,,,2020
1670,9431416,IRWIN_RESOURCE_TYPE,Helicopter Crewmember,,Helicopter Crewmember,,,2020
1671,9431417,IRWIN_RESOURCE_TYPE,Helicopter Long Line/Remote Hook Specialist,,Helicopter Long Line/Remote Hook Specialist,,,2020
1672,9431418,IRWIN_RESOURCE_TYPE,Helicopter Manager Call When Needed,,Helicopter Manager Call When Needed,,,2020
1673,9431419,IRWIN_RESOURCE_TYPE,"Helicopter Manager, Single Resource",,"Helicopter Manager, Single Resource",,,2020
1674,9431420,IRWIN_RESOURCE_TYPE,Helicopter Pilot,,Helicopter Pilot,,,2020
1675,9431421,IRWIN_RESOURCE_TYPE,Helicopter Rappel Spotter,,Helicopter Rappel Spotter,,,2020
1676,9431422,IRWIN_RESOURCE_TYPE,Helicopter Rappeller,,Helicopter Rappeller,,,2020
1677,9431423,IRWIN_RESOURCE_TYPE,Helispot Manager,,Helispot Manager,,,2020
1678,9431424,IRWIN_RESOURCE_TYPE,Helitorch Crew Member,,Helitorch Crew Member,,,2020
1679,9431425,IRWIN_RESOURCE_TYPE,Helitorch Manager,,Helitorch Manager,,,2020
1680,9431426,IRWIN_RESOURCE_TYPE,Helitorch Mixmaster,,Helitorch Mixmaster,,,2020
1681,9431427,IRWIN_RESOURCE_TYPE,Helitorch Parking Tender,,Helitorch Parking Tender,,,2020
1682,9431428,IRWIN_RESOURCE_TYPE,Historian,,Historian,,,2020
1683,9431429,IRWIN_RESOURCE_TYPE,Historical Landscape Architect,,Historical Landscape Architect,,,2020
1684,9431430,IRWIN_RESOURCE_TYPE,Honor Guard (Union),,Honor Guard (Union),,,2020
1685,9431431,IRWIN_RESOURCE_TYPE,Human Resource Specialist,,Human Resource Specialist,,,2020
1686,9431432,IRWIN_RESOURCE_TYPE,Hydrologic Technician,,Hydrologic Technician,,,2020
1687,9431433,IRWIN_RESOURCE_TYPE,Hydrologist,,Hydrologist,,,2020
1688,9431434,IRWIN_RESOURCE_TYPE,Immediate Treatment Manager,,Immediate Treatment Manager,,,2020
1689,9431435,IRWIN_RESOURCE_TYPE,IMT Line Officer,,IMT Line Officer,,,2020
1690,9431436,IRWIN_RESOURCE_TYPE,Incident Business Advisor,,Incident Business Advisor,,,2020
1691,9431437,IRWIN_RESOURCE_TYPE,Incident Communications Center Manager,,Incident Communications Center Manager,,,2020
1692,9431438,IRWIN_RESOURCE_TYPE,Incident Communications Technician,,Incident Communications Technician,,,2020
1693,9431439,IRWIN_RESOURCE_TYPE,Incident Contract Project Inspector,,Incident Contract Project Inspector,,,2020
1694,9431440,IRWIN_RESOURCE_TYPE,Incident Medical Manager,,Incident Medical Manager,,,2020
1695,9431441,IRWIN_RESOURCE_TYPE,Incident Medical Specialist Assistant,,Incident Medical Specialist Assistant,,,2020
1696,9431442,IRWIN_RESOURCE_TYPE,Incident Medical Technician,,Incident Medical Technician,,,2020
1697,9431443,IRWIN_RESOURCE_TYPE,Incident Meteorologist,,Incident Meteorologist,,,2020
1698,9431444,IRWIN_RESOURCE_TYPE,Incident Responder Type 1,,Incident Responder Type 1,,,2020
1699,9431445,IRWIN_RESOURCE_TYPE,Incident Responder Type 2,,Incident Responder Type 2,,,2020
1700,9431446,IRWIN_RESOURCE_TYPE,Incident Response Team Leader,,Incident Response Team Leader,,,2020
1701,9431447,IRWIN_RESOURCE_TYPE,Incident Technology Support Specialist,,Incident Technology Support Specialist,,,2020
1702,9431448,IRWIN_RESOURCE_TYPE,Incident Training Specialist,,Incident Training Specialist,,,2020
1703,9431449,IRWIN_RESOURCE_TYPE,Incident Webmaster,,Incident Webmaster,,,2020
1704,9431450,IRWIN_RESOURCE_TYPE,"Incident, Demob Unit Leader",,"Incident, Demob Unit Leader",,,2020
1705,9431451,IRWIN_RESOURCE_TYPE,InciNet Administrator,,InciNet Administrator,,,2020
1706,9431452,IRWIN_RESOURCE_TYPE,InciNet Advisor,,InciNet Advisor,,,2020
1707,9431453,IRWIN_RESOURCE_TYPE,"InciNet Operator, Expanded",,"InciNet Operator, Expanded",,,2020
1708,9431454,IRWIN_RESOURCE_TYPE,InciNet Ordering Manager,,InciNet Ordering Manager,,,2020
1709,9431455,IRWIN_RESOURCE_TYPE,InciNet Recorder,,InciNet Recorder,,,2020
1710,9431456,IRWIN_RESOURCE_TYPE,InciNet Resource Unit Leader,,InciNet Resource Unit Leader,,,2020
1711,9431457,IRWIN_RESOURCE_TYPE,InciNet Status/Check-In Recorder,,InciNet Status/Check-In Recorder,,,2020
1712,9431458,IRWIN_RESOURCE_TYPE,InciNet Support Dispatcher,,InciNet Support Dispatcher,,,2020
1713,9431459,IRWIN_RESOURCE_TYPE,"InciNet, Equipment Time Recorder",,"InciNet, Equipment Time Recorder",,,2020
1714,9431460,IRWIN_RESOURCE_TYPE,Infrared Interpreter,,Infrared Interpreter,,,2020
1715,9431461,IRWIN_RESOURCE_TYPE,Infrared Regional Coordinator,,Infrared Regional Coordinator,,,2020
1716,9431462,IRWIN_RESOURCE_TYPE,Infrastructure Assessment; Dam Safety Inspector,,Infrastructure Assessment; Dam Safety Inspector,,,2020
1717,9431463,IRWIN_RESOURCE_TYPE,Initial Attack Dispatcher,,Initial Attack Dispatcher,,,2020
1718,9431464,IRWIN_RESOURCE_TYPE,Intelligence Lead,,Intelligence Lead,,,2020
1719,9431465,IRWIN_RESOURCE_TYPE,Intelligence Support,,Intelligence Support,,,2020
1720,9431466,IRWIN_RESOURCE_TYPE,Interagency Hotshot Superintendent,,Interagency Hotshot Superintendent,,,2020
1721,9431467,IRWIN_RESOURCE_TYPE,Interagency Resource Representative,,Interagency Resource Representative,,,2020
1722,9431468,IRWIN_RESOURCE_TYPE,Intermediate Faller,,Intermediate Faller,,,2020
1723,9431469,IRWIN_RESOURCE_TYPE,"Investigator, Criminal",,"Investigator, Criminal",,,2020
1724,9431470,IRWIN_RESOURCE_TYPE,"Investigator, Search",,"Investigator, Search",,,2020
1725,9431471,IRWIN_RESOURCE_TYPE,"Investigator, Tort",,"Investigator, Tort",,,2020
1726,9431472,IRWIN_RESOURCE_TYPE,Land Surveyor,,Land Surveyor,,,2020
1727,9431473,IRWIN_RESOURCE_TYPE,Landscape Architect,,Landscape Architect,,,2020
1728,9431474,IRWIN_RESOURCE_TYPE,Law Enforcement Dispatcher,,Law Enforcement Dispatcher,,,2020
1729,9431475,IRWIN_RESOURCE_TYPE,Law Enforcement Liaison,,Law Enforcement Liaison,,,2020
1730,9431476,IRWIN_RESOURCE_TYPE,Law Enforcement Officer Level 1,,Law Enforcement Officer Level 1,,,2020
1731,9431477,IRWIN_RESOURCE_TYPE,Law Enforcement Officer Level 2,,Law Enforcement Officer Level 2,,,2020
1732,9431478,IRWIN_RESOURCE_TYPE,Law Enforcement Team Leader,,Law Enforcement Team Leader,,,2020
1733,9431479,IRWIN_RESOURCE_TYPE,Law Enfrmt Investigation Specialist,,Law Enfrmt Investigation Specialist,,,2020
1734,9431480,IRWIN_RESOURCE_TYPE,Leadplane Pilot,,Leadplane Pilot,,,2020
1735,9431481,IRWIN_RESOURCE_TYPE,Liaison Officer,,Liaison Officer,,,2020
1736,9431482,IRWIN_RESOURCE_TYPE,Librarian,,Librarian,,,2020
1737,9431483,IRWIN_RESOURCE_TYPE,Loadmaster,,Loadmaster,,,2020
1738,9431484,IRWIN_RESOURCE_TYPE,Local Government Agency Representative,,Local Government Agency Representative,,,2020
1739,9431485,IRWIN_RESOURCE_TYPE,Logistics Section Chief Type 1,,Logistics Section Chief Type 1,,,2020
1740,9431486,IRWIN_RESOURCE_TYPE,Logistics Section Chief Type 2,,Logistics Section Chief Type 2,,,2020
1741,9431487,IRWIN_RESOURCE_TYPE,Logistics Section Chief Type 3,,Logistics Section Chief Type 3,,,2020
1742,9431488,IRWIN_RESOURCE_TYPE,Hazardous Material,,Hazardous Material,,,2020
1743,9431489,IRWIN_RESOURCE_TYPE,Incident Medical,,Incident Medical,,,2020
1744,9431490,IRWIN_RESOURCE_TYPE,Incident Obligation,,Incident Obligation,,,2020
1745,9431491,IRWIN_RESOURCE_TYPE,Medical Response,,Medical Response,,,2020
1746,9431492,IRWIN_RESOURCE_TYPE,Natl Incident Mgmt Organization (NIMO) Long,,Natl Incident Mgmt Organization (NIMO) Long,,,2020
1747,9431493,IRWIN_RESOURCE_TYPE,Natl Incident Mgmt Organization (NIMO) Short,,Natl Incident Mgmt Organization (NIMO) Short,,,2020
1748,9431494,IRWIN_RESOURCE_TYPE,Special Event,,Special Event,,,2020
1749,9431495,IRWIN_RESOURCE_TYPE,Type 1 Long,,Type 1 Long,,,2020
1750,9431496,IRWIN_RESOURCE_TYPE,Type 1 Short,,Type 1 Short,,,2020
1751,9431497,IRWIN_RESOURCE_TYPE,Type 2 Long,,Type 2 Long,,,2020
1752,9431498,IRWIN_RESOURCE_TYPE,Type 2 Short,,Type 2 Short,,,2020
1753,9431499,IRWIN_RESOURCE_TYPE,Wildland Fire Investigation,,Wildland Fire Investigation,,,2020
1754,9431500,IRWIN_RESOURCE_TYPE,Wildland Fire Management,,Wildland Fire Management,,,2020
